event_url,event_name,event_winner,event_weight_class,event_winning_method,event_total_rounds,event_total_seconds,event_date,fighter1_url,fighter1_name,fighter1_knockdown,fighter1_landed_significant_strikes,fighter1_total_significant_strikes,fighter1_success_takedown,fighter1_total_attempted_takedown,fighter1_submission_attempt,fighter1_control_time_in_seconds,fighter1_significant_strikes_breakdown_head,fighter1_significant_strikes_breakdown_head_total,fighter1_significant_strikes_breakdown_body,fighter1_significant_strikes_breakdown_body_total,fighter1_significant_strikes_breakdown_leg,fighter1_significant_strikes_breakdown_leg_total,fighter1_significant_strikes_breakdown_distance,fighter1_significant_strikes_breakdown_distance_total,fighter1_significant_strikes_breakdown_clinch,fighter1_significant_strikes_breakdown_clinch_total,fighter1_significant_strikes_breakdown_ground,fighter1_significant_strikes_breakdown_ground_total,fighter1_significant_strikes_absorbed_per_minute,fighter1_weight_lbs,fighter1_average_takedown_landed_per_15_minutes,fighter1_reach_cm,fighter1_significant_strikes_per_minute,fighter1_average_submission_landed_per_15_minutes,fighter1_significant_striking_accuracy,fighter1_takedown_accuracy,fighter1_takedown_defence,fighter1_stance,fighter1_significant_strikes_pct,fighter1_age,fighter1_significant_strike_defence,fighter1_birthdate,fighter1_takedown_pct,fighter1_height_cm,fighter2_url,fighter2_name,fighter2_knockdown,fighter2_landed_significant_strikes,fighter2_total_significant_strikes,fighter2_success_takedown,fighter2_total_attempted_takedown,fighter2_submission_attempt,fighter2_control_time_in_seconds,fighter2_significant_strikes_breakdown_head,fighter2_significant_strikes_breakdown_head_total,fighter2_significant_strikes_breakdown_body,fighter2_significant_strikes_breakdown_body_total,fighter2_significant_strikes_breakdown_leg,fighter2_significant_strikes_breakdown_leg_total,fighter2_significant_strikes_breakdown_distance,fighter2_significant_strikes_breakdown_distance_total,fighter2_significant_strikes_breakdown_clinch,fighter2_significant_strikes_breakdown_clinch_total,fighter2_significant_strikes_breakdown_ground,fighter2_significant_strikes_breakdown_ground_total,fighter2_significant_strikes_absorbed_per_minute,fighter2_weight_lbs,fighter2_average_takedown_landed_per_15_minutes,fighter2_reach_cm,fighter2_significant_strikes_per_minute,fighter2_average_submission_landed_per_15_minutes,fighter2_significant_striking_accuracy,fighter2_takedown_accuracy,fighter2_takedown_defence,fighter2_stance,fighter2_significant_strikes_pct,fighter2_age,fighter2_significant_strike_defence,fighter2_birthdate,fighter2_takedown_pct,fighter2_height_cm
http://ufcstats.com/fight-details/af6eeea1cfe33240,UFC 308: Topuria vs. Holloway,Abus Magomedov,Middleweight Bout,Submission,3,794,2024-10-26,http://ufcstats.com/fighter-details/36b8f265bcd1b7a4,Abus Magomedov,0,26,59,4,8,1,216,10,40,8,11,8,8,26,57,0,0,0,2,2.12,185,0.01,198.12,2.88,0,0.44,0.778,0.833,Orthodox,44.07,34.14921287,0.458,1990-09-02,50,187.96,http://ufcstats.com/fighter-details/1e719d4b676dc19a,Brunno Ferreira,0,29,71,0,0,1,13,20,59,9,12,0,0,26,65,1,2,2,4,6.77,185,0,182.88,4.99,0,0.542,0.167,0.222,Orthodox,40.85,31.97535934,0.56,1992-11-04,,177.8
http://ufcstats.com/fight-details/cf9035f2fc2e232f,UFC Fight Night: Gane vs. Tuivasa,Abus Magomedov,Middleweight Bout,KO/TKO,1,19,2022-09-03,http://ufcstats.com/fighter-details/36b8f265bcd1b7a4,Abus Magomedov,1,7,7,0,0,0,2,6,6,1,1,0,0,3,3,2,2,2,2,,185,,198.12,,,,,0.65,Orthodox,100,32.00273785,0.581,1990-09-02,,187.96,http://ufcstats.com/fighter-details/71505842fb6455c3,Dustin Stoltzfus,0,0,2,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,,185,0.01,190.5,2.97,0,0.419,0.35,,Orthodox,0,30.80082136,,1991-11-15,,182.88
http://ufcstats.com/fight-details/fc2bdd67c1a056a4,UFC Fight Night: Barboza vs. Murphy,Abus Magomedov,Middleweight Bout,Decision - Unanimous,3,900,2024-05-18,http://ufcstats.com/fighter-details/36b8f265bcd1b7a4,Abus Magomedov,0,22,44,6,7,0,716,15,32,7,11,0,1,9,27,2,2,11,15,19.03,185,0,198.12,3.73,0,0.428,0.5,0.5,Orthodox,50,33.70841889,0.517,1990-09-02,85.71,187.96,http://ufcstats.com/fighter-details/d317a5e2b3f88c5f,Warlley Alves,0,16,38,0,0,0,37,7,26,4,4,5,8,16,37,0,1,0,0,0.64,185,0.01,182.88,3.25,0,0.483,0.5,0.5,Orthodox,42.11,33.36892539,0.572,1991-01-04,,180.34
http://ufcstats.com/fight-details/43de9ff6064361e1,UFC 294: Makhachev vs. Volkanovski 2,Sedriques Dumas,Middleweight Bout,Decision - Unanimous,3,900,2023-10-21,http://ufcstats.com/fighter-details/46d0a888d87d91ac,Abu Azaitar,0,41,106,2,4,0,32,21,78,13,18,7,10,31,90,3,6,7,10,1.3,185,0,193.04,5.21,0,0.45,0.25,0.5,Orthodox,38.68,37.61533196,0.435,1986-03-10,50,175.26,http://ufcstats.com/fighter-details/4e6738062d469256,Sedriques Dumas,0,34,79,1,2,0,250,11,45,5,11,18,23,31,76,0,0,3,3,6.56,185,0,200.66,1.64,0,0.565,0.5,0.75,Orthodox,43.04,28.20807666,0.55,1995-08-06,50,187.96
http://ufcstats.com/fight-details/74256b4e8d0b1de6,UFC Fight Night: Bermudez vs. The Korean Zombie,No Winner Recorded,Heavyweight Bout,Overturned,2,359,2017-02-04,http://ufcstats.com/fighter-details/72ffecf712673af1,Adam Milstead,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,8.43,205,0,193.04,6.43,0,0.5,,0.417,Orthodox,100,29.59342916,0.453,1987-07-03,,190.5,http://ufcstats.com/fighter-details/fa6796c55d6c5440,Curtis Blaydes,0,25,33,8,10,0,305,10,18,1,1,14,14,1,5,1,1,23,27,3.41,265,0.03,203.2,4.46,0,0.547,0.583,,Orthodox,75.76,25.96303901,0.5,1991-02-18,80,193.04
http://ufcstats.com/fight-details/05f1e8ff81dbe05b,UFC Fight Night: Lee vs. Iaquinta,Mike Rodriguez,Light Heavyweight Bout,KO/TKO,1,179,2018-12-15,http://ufcstats.com/fighter-details/72ffecf712673af1,Adam Milstead,0,10,21,0,0,0,0,5,16,2,2,3,3,9,20,0,0,1,1,1.57,205,0,193.04,3.9,0,0.468,,,Orthodox,47.62,31.45242984,0.453,1987-07-03,,190.5,http://ufcstats.com/fighter-details/18b602842a24f7c5,Mike Rodriguez,2,35,42,0,0,0,112,25,30,8,10,2,2,16,23,5,5,14,14,6.78,205,0,208.28,2.72,0,0.547,,,Southpaw,83.33,30.04517454,0.532,1988-11-28,,193.04
http://ufcstats.com/fight-details/33116969380185a9,UFC 230: Cormier vs. Lewis,Marcos Rogerio de Lima,Heavyweight Bout,Decision - Unanimous,3,900,2018-11-03,http://ufcstats.com/fighter-details/efa1f6b42c86793c,Adam Wieczorek,0,7,38,1,2,0,135,3,28,2,6,2,4,7,37,0,1,0,0,6.87,250,0,205.74,2.5,0,0.451,0,,Orthodox,18.42,26.74332649,0.472,1992-02-05,50,195.58,http://ufcstats.com/fighter-details/ab943cd2c3c17825,Marcos Rogerio de Lima,0,28,59,3,5,0,501,18,47,2,4,8,8,16,36,4,6,8,17,1.57,253,0,190.5,4.3,0.01,0.528,,1,Orthodox,47.46,33.35797399,0.549,1985-06-25,60,185.42
http://ufcstats.com/fight-details/ed72edc2ce0f3c5f,UFC Fight Night: Hunt vs. Oleinik,Jordan Johnson,Middleweight Bout,Submission,2,342,2018-09-15,http://ufcstats.com/fighter-details/0a95c474e61a6c44,Adam Yandiev,0,1,12,0,0,0,0,0,9,0,2,1,1,1,10,0,2,0,0,,185,,187.96,,,,,0.636,Orthodox,8.33,30.10540726,0.551,1988-08-07,,175.26,http://ufcstats.com/fighter-details/99bcdf5eac39898f,Jordan Johnson,0,35,55,3,4,2,215,33,52,1,2,1,1,3,15,2,2,30,38,,205,0.01,200.66,3.11,0,0.449,0.364,,Orthodox,63.64,29.82340862,,1988-11-18,75,187.96
http://ufcstats.com/fight-details/ea4529e104ca6a40,Strikeforce Challengers 20,Adlan Amagov,Catch Weight Bout,KO/TKO,1,152,2011-11-18,http://ufcstats.com/fighter-details/1e327b281ef6a745,Adlan Amagov,1,16,20,1,3,0,,8,11,6,7,2,2,6,10,0,0,10,10,,170,,193.04,,,,,,Orthodox,80,25.0513347,,1986-10-30,33.33,187.96,http://ufcstats.com/fighter-details/d4c9dcd330403612,Anthony Smith,0,4,10,0,0,0,,3,9,1,1,0,0,2,8,2,2,0,0,,205,,193.04,,,,,,Orthodox,40,23.31279945,,1988-07-26,,193.04
http://ufcstats.com/fight-details/8e14eb886564af75,Strikeforce - Rousey vs Kaufman,Adlan Amagov,Middleweight Bout,KO/TKO,1,48,2012-08-18,http://ufcstats.com/fighter-details/1e327b281ef6a745,Adlan Amagov,0,6,11,0,0,0,6,4,9,1,1,1,1,2,2,0,0,4,9,0.23,170,0.05,193.04,3.92,0,0.739,0.6,,Orthodox,54.55,25.80150582,0.857,1986-10-30,,187.96,http://ufcstats.com/fighter-details/0b935b9bbbe5fc07,Keith Berry,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.93,185,0,,0.35,0,0.143,,0.4,,0,24.81587953,0.261,1987-10-25,,185.42
http://ufcstats.com/fight-details/2dd0a47f43dfe8f6,UFC Fight Night: Belfort vs Henderson 2,Adriano Martins,Lightweight Bout,Submission,2,469,2013-11-09,http://ufcstats.com/fighter-details/7dcf06c1967801c1,Adriano Martins,0,16,22,1,1,1,244,11,17,3,3,2,2,10,14,0,0,6,8,16.4,155,0,182.88,2.7,0,0.265,,0.6,Southpaw,72.73,30.89938398,0.644,1982-12-16,100,177.8,http://ufcstats.com/fighter-details/5f99b2bafb10305f,Daron Cruickshank,0,8,26,0,1,0,0,1,10,4,8,3,8,8,26,0,0,0,0,0.51,155,0.01,182.88,3.1,0,0.356,0.4,,Switch,30.77,28.41341547,0.735,1985-06-11,0,172.72
http://ufcstats.com/fight-details/678db400f85ae15c,UFC 192: Cormier vs Gustafsson,Adriano Martins,Lightweight Bout,KO/TKO,1,106,2015-10-03,http://ufcstats.com/fighter-details/7dcf06c1967801c1,Adriano Martins,1,3,7,0,0,0,0,2,6,0,0,1,1,2,6,0,0,1,1,0.8,155,0.01,182.88,1.93,0,0.358,0.8,0.4,Southpaw,42.86,32.79671458,0.36,1982-12-16,,177.8,http://ufcstats.com/fighter-details/275aca31f61ba28c,Islam Makhachev,0,4,15,0,0,0,2,2,13,2,2,0,0,4,15,0,0,0,0,10.09,155,0.03,177.8,4.19,0.01,0.64,0.6,0.2,Southpaw,26.67,23.93429158,0.642,1991-10-27,,177.8
http://ufcstats.com/fight-details/2f91307892d163ce,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,Adriano Martins,Lightweight Bout,KO/TKO,1,141,2014-07-06,http://ufcstats.com/fighter-details/7dcf06c1967801c1,Adriano Martins,1,9,24,0,0,0,3,9,24,0,0,0,0,9,22,0,2,0,0,,155,0,182.88,2.49,0,0.366,1,,Southpaw,37.5,31.55373032,,1982-12-16,,177.8,http://ufcstats.com/fighter-details/85d0fafb8b75d634,Juan Manuel Puig,0,13,51,0,0,0,0,4,37,1,1,8,13,13,51,0,0,0,0,,145,,,,,,,0,Orthodox,25.49,25.2019165,0.634,1989-04-23,,175.26
http://ufcstats.com/fight-details/970fb2ce5496c94c,DWCS 4.2,Adrian Yanez,Bantamweight Bout,KO/TKO,1,39,2020-08-11,http://ufcstats.com/fighter-details/0232cabbc30a2372,Adrian Yanez,1,7,10,0,0,0,0,6,9,1,1,0,0,6,9,1,1,0,0,,135,,177.8,,,,,,Orthodox,70,26.69952088,,1993-11-29,,170.18,http://ufcstats.com/fighter-details/1ec1b6a7a29ffc71,Brady Huang,0,3,8,0,1,0,3,1,6,0,0,2,2,3,8,0,0,0,0,,135,,175.26,,,,,,Orthodox,37.5,27.65229295,,1992-12-16,0,175.26
http://ufcstats.com/fight-details/5238f6470d0557fb,UFC Fight Night: Covington vs. Buckley,Daniel Marcos,Bantamweight Bout,Decision - Split,3,900,2024-12-14,http://ufcstats.com/fighter-details/0232cabbc30a2372,Adrian Yanez,0,79,183,0,1,0,75,57,156,8,10,14,17,79,182,0,1,0,0,6.81,135,0,177.8,6.51,0,0.413,,0.5,Orthodox,43.17,31.04175222,0.475,1993-11-29,0,170.18,http://ufcstats.com/fighter-details/850266b3dc4e506e,Daniel Marcos,0,86,147,2,4,0,203,60,111,9,16,17,20,81,142,3,3,2,2,5.68,135,0,175.26,5.94,0,0.525,0.5,,Orthodox,58.5,31.77275838,0.587,1993-03-07,50,170.18
http://ufcstats.com/fight-details/afc86d1076c4c3a9,UFC Fight Night: Brunson vs. Holland,Adrian Yanez,Bantamweight Bout,KO/TKO,3,627,2021-03-20,http://ufcstats.com/fighter-details/0232cabbc30a2372,Adrian Yanez,2,41,103,0,0,0,3,32,83,8,19,1,1,41,102,0,0,0,1,11.71,135,0,177.8,7.02,0,0.545,,0.333,Orthodox,39.81,27.3045859,0.6,1993-11-29,,170.18,http://ufcstats.com/fighter-details/93b62c5f2ba18e51,Gustavo Lopez,0,23,51,0,1,0,0,14,40,5,7,4,4,23,51,0,0,0,0,1.35,135,0.01,170.18,2.26,0,0.4,0.667,,Orthodox,45.1,31.72895277,0.455,1989-06-27,0,165.1
http://ufcstats.com/fight-details/43c391b251337c9b,UFC Fight Night: Sandhagen vs. Dillashaw,Adrian Yanez,Bantamweight Bout,KO/TKO,2,431,2021-07-24,http://ufcstats.com/fighter-details/0232cabbc30a2372,Adrian Yanez,1,64,184,0,0,0,4,41,146,6,19,17,19,58,172,0,0,6,12,5.19,135,0,177.8,4.69,0,0.442,,,Orthodox,34.78,27.6495551,0.523,1993-11-29,,170.18,http://ufcstats.com/fighter-details/325ad0dd9126d3df,Randy Costa,0,69,153,0,0,0,0,61,144,5,6,3,3,69,153,0,0,0,0,7.12,135,0,185.42,7.88,0,0.477,,,Switch,45.1,27.04996578,0.558,1994-07-06,,175.26
http://ufcstats.com/fight-details/20cefe64f4b28be8,UFC Fight Night: Kattar vs. Emmett,Adrian Yanez,Bantamweight Bout,KO/TKO,1,229,2022-06-18,http://ufcstats.com/fighter-details/0232cabbc30a2372,Adrian Yanez,1,35,67,0,0,0,4,29,60,6,7,0,0,29,60,1,2,5,5,6.07,135,0,177.8,6.35,0,0.391,,1,Orthodox,52.24,28.55030801,0.521,1993-11-29,,170.18,http://ufcstats.com/fighter-details/1a08b01fdabb6ae2,Tony Kelley,0,20,49,0,0,0,2,12,29,6,16,2,4,20,48,0,1,0,0,5.83,135,0,177.8,5.58,0.01,0.479,0,,Switch,40.82,35.40588638,0.609,1987-01-21,,175.26
http://ufcstats.com/fight-details/4e566bd7094b49da,UFC Fight Night: Hall vs. Silva,Adrian Yanez,Bantamweight Bout,KO/TKO,1,166,2020-10-31,http://ufcstats.com/fighter-details/0232cabbc30a2372,Adrian Yanez,1,17,34,0,0,0,5,15,32,2,2,0,0,16,33,1,1,0,0,,135,0,177.8,10.77,0,0.7,,,Orthodox,50,26.92128679,,1993-11-29,,170.18,http://ufcstats.com/fighter-details/f6e5972c9d16c40e,Victor Rodriguez,0,6,13,0,3,0,54,5,11,1,2,0,0,6,12,0,1,0,0,,125,,170.18,,,,,,Switch,46.15,28.15331964,0.3,1992-09-05,0,165.1
http://ufcstats.com/fight-details/5dcade01fc840da6,UFC Fight Night: Barboza vs. Murphy,Adrian Yanez,Bantamweight Bout,KO/TKO,1,167,2024-05-18,http://ufcstats.com/fighter-details/0232cabbc30a2372,Adrian Yanez,1,36,56,0,0,0,17,27,45,1,2,8,9,15,28,0,0,21,28,4.26,135,0,177.8,6.15,0,0.397,,0.889,Orthodox,64.29,30.46680356,0.572,1993-11-29,,170.18,http://ufcstats.com/fighter-details/65cdf4ec31143d86,Vinicius Salvador,0,17,34,0,0,0,0,6,20,6,6,5,8,17,34,0,0,0,0,7.85,135,0,177.8,5.44,0,0.428,0.111,,Southpaw,50,27.816564,0.603,1996-07-24,,170.18
http://ufcstats.com/fight-details/a8c9e8728b458fb8,DWCS 8.6,Ahmad Hassanzada,Lightweight Bout,Submission,3,761,2024-09-17,http://ufcstats.com/fighter-details/bf7a64d9ae343e86,Ahmad Hassanzada,0,47,109,2,12,2,372,28,86,12,16,7,7,44,105,2,3,1,1,1.42,155,0.01,190.5,2.59,0,0.344,0.222,,Orthodox,43.12,27.82477755,0.433,1996-11-20,16.67,185.42,http://ufcstats.com/fighter-details/e192ebb85b68fa9e,Dylan Mantello,1,56,87,0,0,0,133,46,75,10,12,0,0,31,59,17,17,8,11,10.81,155,0,185.42,5.93,0,0.567,,0.778,Orthodox,64.37,31.8275154,0.656,1992-11-19,,185.42
http://ufcstats.com/fight-details/e24b65cd8721349a,UFC 289: Nunes vs. Aldana,Aiemann Zahabi,Bantamweight Bout,KO/TKO,1,64,2023-06-10,http://ufcstats.com/fighter-details/24656ef4d605c96f,Aiemann Zahabi,1,5,8,0,0,0,3,5,8,0,0,0,0,3,5,0,0,2,3,4.83,135,0,172.72,3.01,0,0.436,0.167,0.545,Orthodox,62.5,35.55646817,0.513,1987-11-19,,172.72,http://ufcstats.com/fighter-details/7d420039bbfe7c1a,Aoriqileng,0,5,5,0,0,0,0,0,0,1,1,4,4,5,5,0,0,0,0,3.79,135,0.01,175.26,6.07,0,0.487,0.455,0.833,Orthodox,100,29.95756331,0.564,1993-06-25,,170.18
http://ufcstats.com/fight-details/b9cd4910f0ecff45,UFC Fight Night: Blaydes vs. Lewis,Aiemann Zahabi,Bantamweight Bout,KO/TKO,1,185,2021-02-20,http://ufcstats.com/fighter-details/24656ef4d605c96f,Aiemann Zahabi,1,9,11,0,0,0,10,8,10,1,1,0,0,6,7,1,2,2,2,0.07,135,0,172.72,2.81,0,0.395,0.167,0,Orthodox,81.82,33.25667351,0.5,1987-11-19,,172.72,http://ufcstats.com/fighter-details/dc3b9cf7641b7ab6,Drako Rodriguez,0,11,33,0,0,0,0,6,27,1,2,4,4,8,30,3,3,0,0,49.86,135,0.03,175.26,1.27,0.03,0.5,1,0.833,Orthodox,33.33,24.68172485,0.605,1996-06-16,,172.72
http://ufcstats.com/fight-details/a7d397cd0f2ac93a,UFC Fight Night: Rozenstruik vs. Gaziev,Aiemann Zahabi,Bantamweight Bout,Decision - Unanimous,3,900,2024-03-02,http://ufcstats.com/fighter-details/24656ef4d605c96f,Aiemann Zahabi,0,75,174,0,0,0,13,51,130,16,26,8,18,74,172,1,2,0,0,5.96,135,0,172.72,3.04,0,0.44,0.167,0.5,Orthodox,43.1,36.28473648,0.389,1987-11-19,,172.72,http://ufcstats.com/fighter-details/bbab3baf66128ae2,Javid Basharat,0,67,205,0,4,0,0,33,147,27,44,7,14,67,203,0,2,0,0,2.89,135,0.01,175.26,5.65,0,0.611,0.5,0.833,Orthodox,32.68,28.48459959,0.56,1995-09-07,0,175.26
http://ufcstats.com/fight-details/b989d4d7e220b3c1,UFC Fight Night: Moreno vs. Albazi,Aiemann Zahabi,Bantamweight Bout,Decision - Unanimous,3,900,2024-11-02,http://ufcstats.com/fighter-details/24656ef4d605c96f,Aiemann Zahabi,0,109,206,0,1,0,0,98,188,11,17,0,1,109,204,0,2,0,0,16.59,135,0,172.72,3.43,0,0.437,0.167,0.818,Orthodox,52.91,36.95550992,0.566,1987-11-19,0,172.72,http://ufcstats.com/fighter-details/6bd02119599741a4,Pedro Munhoz,0,95,327,0,6,0,2,82,304,7,14,6,9,94,324,1,3,0,0,1.1,135,0,165.1,5.32,0,0.434,0.182,0.833,Orthodox,29.05,38.15468857,0.563,1986-09-07,0,167.64
http://ufcstats.com/fight-details/ad9ecef413a5b48f,UFC Fight Night: Lewis vs. Browne,Aiemann Zahabi,Bantamweight Bout,Decision - Unanimous,3,900,2017-02-19,http://ufcstats.com/fighter-details/24656ef4d605c96f,Aiemann Zahabi,1,44,112,0,0,0,12,39,103,3,7,2,2,41,106,0,1,3,5,,135,,172.72,,,,,0.4,Orthodox,39.29,29.25393566,0.509,1987-11-19,,172.72,http://ufcstats.com/fighter-details/f9081770e28ea2e1,Reginaldo Vieira,0,64,190,2,13,0,143,27,138,12,22,25,30,59,183,3,5,2,2,,135,0.01,165.1,3.42,0.01,0.491,0.6,,Orthodox,33.68,34.23408624,,1982-11-26,15.38,170.18
http://ufcstats.com/fight-details/56d8cc470841f454,UFC 217: Bisping vs. St-Pierre,Ricardo Ramos,Bantamweight Bout,KO/TKO,3,718,2017-11-04,http://ufcstats.com/fighter-details/24656ef4d605c96f,Aiemann Zahabi,0,46,105,0,1,0,100,38,95,8,10,0,0,39,96,7,9,0,0,3,135,0,172.72,2.93,0,0.393,,1,Orthodox,43.81,29.96030116,0.489,1987-11-19,0,172.72,http://ufcstats.com/fighter-details/1ae8f3c723aacff4,Ricardo Ramos,1,42,94,3,5,0,37,30,74,3,8,9,12,38,89,0,1,4,4,2.93,145,0,182.88,3,0,0.511,0,,Orthodox,44.68,22.26146475,0.607,1995-08-01,60,175.26
http://ufcstats.com/fight-details/c58b3223b5caa18a,UFC Fight Night: Dos Anjos vs. Fiziev,Aiemann Zahabi,Bantamweight Bout,Decision - Unanimous,3,900,2022-07-09,http://ufcstats.com/fighter-details/24656ef4d605c96f,Aiemann Zahabi,0,54,105,0,0,0,0,18,59,9,14,27,32,53,104,1,1,0,0,4.66,135,0,172.72,2.82,0,0.41,0.167,0.778,Orthodox,51.43,34.63655031,0.545,1987-11-19,,172.72,http://ufcstats.com/fighter-details/cd3d7e37ff2d679c,Ricky Turcios,0,27,235,0,2,0,0,14,204,5,21,8,10,27,235,0,0,0,0,4.23,135,0,180.34,7,0,0.455,0.222,0.833,Orthodox,11.49,29.09240246,0.59,1993-06-05,0,175.26
http://ufcstats.com/fight-details/c936527df280b8b4,UFC Fight Night: Iaquinta vs. Cowboy,Vince Morales,Bantamweight Bout,Decision - Unanimous,3,900,2019-05-04,http://ufcstats.com/fighter-details/24656ef4d605c96f,Aiemann Zahabi,0,28,82,1,5,0,38,14,62,9,14,5,6,27,81,1,1,0,0,4.75,135,0,172.72,3.34,0,0.415,0,,Orthodox,34.15,31.45516769,0.565,1987-11-19,20,172.72,http://ufcstats.com/fighter-details/37098a6e6c27fb66,Vince Morales,0,59,194,0,0,0,0,31,151,20,32,8,11,58,192,1,2,0,0,4.12,135,0,177.8,5.85,0,0.435,,1,Orthodox,30.41,28.47364819,0.585,1990-11-12,,170.18
http://ufcstats.com/fight-details/7ba432e218edc17d,UFC Fight Night: Moicano vs. Saint Denis,Ailin Perez,Women's Bantamweight Bout,Submission,1,232,2024-09-28,http://ufcstats.com/fighter-details/06e4245d16fc5315,Ailin Perez,0,7,12,2,4,1,102,5,7,0,1,2,4,3,8,1,1,3,3,1.04,135,0.02,167.64,2.91,0,0.584,0.514,,Switch,58.33,29.98220397,0.62,1994-10-05,50,165.1,http://ufcstats.com/fighter-details/07047eb7d17fb0a2,Daria Zhelezniakova,0,5,12,1,1,0,39,4,10,1,2,0,0,4,11,0,0,1,1,10.67,135,0,172.72,3.8,0,0.38,,0.486,Orthodox,41.67,28.68172485,0.416,1996-01-23,100,175.26
http://ufcstats.com/fight-details/2554b31a07f34e1a,UFC 302: Makhachev vs. Poirier,Ailin Perez,Women's Bantamweight Bout,Decision - Unanimous,3,900,2024-06-01,http://ufcstats.com/fighter-details/06e4245d16fc5315,Ailin Perez,1,42,62,6,11,0,258,16,28,15,19,11,15,24,44,8,8,10,10,12.41,135,0.02,167.64,2.96,0,0.557,0.5,0.667,Switch,67.74,29.65639973,0.475,1994-10-05,54.55,165.1,http://ufcstats.com/fighter-details/f9ab66e67240db7b,Joselyne Edwards,0,27,64,0,0,1,311,9,37,8,14,10,13,24,59,1,3,2,2,1.12,135,0,177.8,4.71,0,0.525,0.333,0.5,Orthodox,42.19,28.67351129,0.443,1995-09-29,,172.72
http://ufcstats.com/fight-details/a2c28daf0be59fa7,The Ultimate Fighter: A Champion Will Be Crowned Finale,Aisling Daly,Women's Strawweight Bout,Submission,1,293,2014-12-12,http://ufcstats.com/fighter-details/e50cd77732d39967,Aisling Daly,0,16,26,1,2,1,185,13,21,3,5,0,0,5,11,2,4,9,11,,115,,162.56,,,,,,Orthodox,61.54,26.96783025,,1987-12-24,50,157.48,http://ufcstats.com/fighter-details/26b63bc5c0c1f65d,Alex Chambers,0,12,15,1,1,0,74,5,7,2,3,5,5,6,7,5,6,1,2,,115,,160.02,,,,,,Southpaw,80,36.13141684,,1978-10-25,100,160.02
http://ufcstats.com/fight-details/475a41d83edd47dd,UFC Fight Night: Holohan vs Smolka,Aisling Daly,Women's Strawweight Bout,Decision - Unanimous,3,900,2015-10-24,http://ufcstats.com/fighter-details/e50cd77732d39967,Aisling Daly,0,59,105,2,5,0,668,43,82,13,20,3,3,2,9,14,22,43,74,0.65,115,0.01,162.56,2.16,0.01,0.473,0.429,1,Orthodox,56.19,27.8329911,0.649,1987-12-24,40,157.48,http://ufcstats.com/fighter-details/67a992d4cff22466,Ericka Almeida,0,19,44,1,1,0,180,12,32,6,11,1,1,4,7,12,23,3,14,2.87,115,0,,0.87,0,0.351,0,0.571,Orthodox,43.18,26.63655031,0.527,1989-03-05,100,167.64
http://ufcstats.com/fight-details/c16bda7548181613,UFC 271: Adesanya vs. Whittaker 2,Jacob Malkoun,Middleweight Bout,Decision - Unanimous,3,900,2022-02-12,http://ufcstats.com/fighter-details/009c4420727149ea,AJ Dobson,0,52,90,0,0,0,27,41,79,6,6,5,5,44,78,5,9,3,3,6.21,185,0.02,193.04,8.97,0.02,0.565,0.5,0.667,Orthodox,57.78,30.0698152,0.526,1992-01-18,,185.42,http://ufcstats.com/fighter-details/d4270315cbcf2569,Jacob Malkoun,0,80,128,6,16,0,557,70,118,9,9,1,1,29,57,4,7,47,64,2.55,185,0.03,185.42,1.76,0.01,0.474,0.333,0.5,Orthodox,62.5,26.46680356,0.435,1995-08-26,37.5,175.26
http://ufcstats.com/fight-details/560a971c6ab8b854,UFC Fight Night: Luque vs. Dos Anjos,AJ Dobson,Middleweight Bout,Decision - Unanimous,3,900,2023-08-12,http://ufcstats.com/fighter-details/009c4420727149ea,AJ Dobson,0,67,134,2,3,0,273,19,75,12,18,36,41,61,119,2,5,4,10,11.27,185,0.01,193.04,4.34,0,0.466,0.8,0.429,Orthodox,50,31.56468172,0.476,1992-01-18,66.67,185.42,http://ufcstats.com/fighter-details/6aae253467e8f9ce,Tafon Nchukwi,0,53,99,0,0,0,0,11,47,12,15,30,37,49,92,4,7,0,0,2.33,185,0,195.58,6.05,0,0.524,0.571,0.2,Orthodox,53.54,28.82683094,0.534,1994-10-14,,182.88
http://ufcstats.com/fight-details/4dac5258f22be059,UFC 278: Usman vs. Edwards,Ange Loosa,Welterweight Bout,Decision - Unanimous,3,900,2022-08-20,http://ufcstats.com/fighter-details/725b1abc9a39d873,AJ Fletcher,0,87,181,0,4,0,36,74,163,9,13,4,5,80,169,6,9,1,3,8.74,170,0.02,170.18,2.53,0.01,0.55,0.625,0.833,Switch,48.07,25.50034223,0.618,1997-02-18,0,177.8,http://ufcstats.com/fighter-details/1497e735d9f2560a,Ange Loosa,0,129,233,2,4,0,326,88,188,27,30,14,15,95,189,11,18,23,26,1.47,170,0,187.96,5.07,0,0.382,0.167,0.375,Orthodox,55.36,29.42368241,0.45,1993-03-18,50,177.8
